3.1221E-04	4.3031E-04
3.0442E-04	4.7776E-04
2.9605E-04	5.2507E-04
2.8707E-04	5.7222E-04
2.7760E-04	6.1909E-04
2.6725E-04	6.6575E-04
2.5614E-04	7.1208E-04
2.4402E-04	7.5807E-04
4.0477E-04	5.0197E-05
4.0163E-04	1.0040E-04
3.9781E-04	1.5057E-04
3.9324E-04	2.0069E-04
3.8795E-04	2.5075E-04
3.8196E-04	3.0073E-04
3.7524E-04	3.5061E-04
3.6773E-04	4.0037E-04
3.5943E-04	4.4999E-04
3.5032E-04	4.9944E-04
3.4035E-04	5.4869E-04
3.2945E-04	5.9770E-04
3.1745E-04	6.4637E-04
3.0447E-04	6.9471E-04
2.9051E-04	7.4244E-04
2.7501E-04	7.8974E-04
4.5339E-04	5.2450E-05
4.5092E-04	1.0490E-04
4.4754E-04	1.5732E-04
4.4316E-04	2.0967E-04
4.3783E-04	2.6193E-04
4.3155E-04	3.1409E-04
4.2431E-04	3.6613E-04
4.1600E-04	4.1799E-04
4.0666E-04	4.6967E-04
3.9623E-04	5.2113E-04
3.8465E-04	5.7232E-04
3.7183E-04	6.2317E-04
3.5755E-04	6.7360E-04
3.4194E-04	7.2357E-04
3.2474E-04	7.7294E-04
3.0577E-04	8.2157E-04
3.2127E-04	8.3739E-04
2.9558E-04	8.4538E-04
3.1013E-04	8.6149E-04
2.9041E-04	8.0552E-04
2.6655E-04	8.1320E-04
2.8111E-04	8.2934E-04
2.5947E-04	7.7394E-04
2.3747E-04	7.8098E-04
2.5202E-04	7.9710E-04
2.2864E-04	7.4234E-04
2.0867E-04	7.4879E-04
2.2304E-04	7.6499E-04
1.9766E-04	7.1063E-04
1.9398E-04	7.3271E-04
3.4198E-04	7.8812E-04
3.1553E-04	7.9725E-04
3.3194E-04	8.1278E-04
3.0751E-04	7.5777E-04
2.8289E-04	7.6624E-04
2.9916E-04	7.8174E-04
2.7328E-04	7.2732E-04
2.5034E-04	7.3508E-04
2.6671E-04	7.5064E-04
2.3904E-04	6.9689E-04
2.1753E-04	7.0408E-04
2.3393E-04	7.1962E-04
2.0441E-04	6.6666E-04
2.0097E-04	6.8871E-04
3.6068E-04	7.3800E-04
3.3365E-04	7.4830E-04
3.5163E-04	7.6309E-04
3.2320E-04	7.0914E-04
2.9767E-04	7.1863E-04
3.1561E-04	7.3345E-04
2.8573E-04	6.8028E-04
2.6186E-04	6.8889E-04
2.7963E-04	7.0385E-04
2.4852E-04	6.5134E-04
2.2583E-04	6.5938E-04
2.4398E-04	6.7410E-04
2.1098E-04	6.2246E-04
2.0768E-04	6.4453E-04
3.7760E-04	6.8721E-04
3.4975E-04	6.9858E-04
3.6942E-04	7.1264E-04
3.3750E-04	6.5998E-04
3.1096E-04	6.7054E-04
3.3035E-04	6.8456E-04
2.9741E-04	6.3276E-04
2.7241E-04	6.4245E-04
2.9157E-04	6.5652E-04
2.5756E-04	6.0546E-04
2.3365E-04	6.1434E-04
2.5314E-04	6.2844E-04
2.1747E-04	5.7826E-04
2.1427E-04	6.0038E-04
3.9302E-04	6.3591E-04
3.6469E-04	6.4839E-04
3.8531E-04	6.6156E-04
3.5064E-04	6.1044E-04
3.2345E-04	6.2203E-04
3.4407E-04	6.3521E-04
3.0826E-04	5.8496E-04
2.8251E-04	5.9564E-04
3.0312E-04	6.0886E-04
2.6588E-04	5.5948E-04
2.4124E-04	5.6924E-04
2.6189E-04	5.8245E-04
2.2351E-04	5.3400E-04
2.2063E-04	5.5612E-04
4.0679E-04	5.8413E-04
3.7824E-04	5.9774E-04
3.9991E-04	6.1002E-04
3.6250E-04	5.6050E-04
3.3490E-04	5.7319E-04
3.5657E-04	5.8547E-04
3.1820E-04	5.3688E-04
2.9156E-04	5.4864E-04
3.1323E-04	5.6092E-04
2.7391E-04	5.1326E-04
2.4823E-04	5.2409E-04
2.6990E-04	5.3637E-04
2.2961E-04	4.8963E-04
2.2656E-04	5.1182E-04
4.1918E-04	5.3197E-04
3.9044E-04	5.4672E-04
4.1299E-04	5.5805E-04
3.7328E-04	5.1029E-04
3.4534E-04	5.2407E-04
3.6789E-04	5.3539E-04
3.2737E-04	4.8860E-04
3.0024E-04	5.0141E-04
3.2279E-04	5.1274E-04
2.8147E-04	4.6691E-04
2.5514E-04	4.7876E-04
2.7769E-04	4.9008E-04
2.3556E-04	4.4523E-04
2.3259E-04	4.6743E-04
4.3027E-04	4.7952E-04
4.0144E-04	4.9540E-04
4.2473E-04	5.0574E-04
3.8305E-04	4.5983E-04
3.5488E-04	4.7472E-04
3.7816E-04	4.8506E-04
3.3582E-04	4.4015E-04
3.0831E-04	4.5403E-04
3.3160E-04	4.6438E-04
2.8859E-04	4.2047E-04
2.6175E-04	4.3335E-04
2.8503E-04	4.4369E-04
2.4137E-04	4.0079E-04
2.3846E-04	4.2301E-04
4.4014E-04	4.2681E-04
4.1133E-04	4.4383E-04
4.3521E-04	4.5316E-04
3.9187E-04	4.0918E-04
3.6358E-04	4.2518E-04
3.8746E-04	4.3451E-04
3.4359E-04	3.9156E-04
3.1583E-04	4.0653E-04
3.3970E-04	4.1586E-04
2.9531E-04	3.7394E-04
2.6808E-04	3.8788E-04
2.9195E-04	3.9720E-04
2.4704E-04	3.5632E-04
2.4420E-04	3.7855E-04
4.4884E-04	3.7388E-04
4.2016E-04	3.9206E-04
4.4449E-04	4.0034E-04
3.9978E-04	3.5837E-04
3.7149E-04	3.7549E-04
3.9582E-04	3.8378E-04
3.5071E-04	3.4285E-04
3.2281E-04	3.5892E-04
3.4715E-04	3.6721E-04
3.0164E-04	3.2734E-04
2.7414E-04	3.4236E-04
2.9848E-04	3.5064E-04
2.5258E-04	3.1183E-04
2.4981E-04	3.3407E-04
4.5635E-04	3.2077E-04
4.2793E-04	3.4011E-04
4.5260E-04	3.4733E-04
4.0676E-04	3.0741E-04
3.7860E-04	3.2567E-04
4.0327E-04	3.3289E-04
3.5716E-04	2.9404E-04
3.2927E-04	3.1123E-04
3.5394E-04	3.1845E-04
3.0757E-04	2.8068E-04
2.7994E-04	2.9679E-04
3.0461E-04	3.0401E-04
2.5798E-04	2.6731E-04
2.5528E-04	2.8957E-04
4.6276E-04	2.6752E-04
4.3469E-04	2.8801E-04
4.5955E-04	2.9415E-04
4.1289E-04	2.5634E-04
3.8496E-04	2.7574E-04
4.0982E-04	2.8187E-04
3.6302E-04	2.4515E-04
3.3522E-04	2.6346E-04
3.6009E-04	2.6960E-04
3.1314E-04	2.3397E-04
2.8549E-04	2.5119E-04
3.1036E-04	2.5732E-04
2.6327E-04	2.2278E-04
2.6063E-04	2.4505E-04
4.6812E-04	2.1415E-04
4.4049E-04	2.3580E-04
4.6544E-04	2.4084E-04
4.1820E-04	2.0518E-04
3.9059E-04	2.2572E-04
4.1554E-04	2.3076E-04
3.6828E-04	1.9620E-04
3.4070E-04	2.1564E-04
3.6565E-04	2.2068E-04
3.1836E-04	1.8722E-04
2.9080E-04	2.0555E-04
3.1575E-04	2.1059E-04
2.6844E-04	1.7824E-04
2.6585E-04	2.0051E-04
4.7240E-04	1.6069E-04
4.4535E-04	1.8349E-04
4.7026E-04	1.8742E-04
4.2267E-04	1.5394E-04
3.9552E-04	1.7563E-04
4.2043E-04	1.7956E-04
3.7294E-04	1.4719E-04
3.4570E-04	1.6776E-04
3.7061E-04	1.7169E-04
3.2321E-04	1.4044E-04
2.9587E-04	1.5990E-04
3.2079E-04	1.6383E-04
2.7349E-04	1.3369E-04
2.7096E-04	1.5597E-04
4.7557E-04	1.0716E-04
4.4923E-04	1.3111E-04
4.7398E-04	1.3392E-04
4.2628E-04	1.0265E-04
3.9972E-04	1.2548E-04
4.2447E-04	1.2830E-04
3.7699E-04	9.8143E-05
3.5021E-04	1.1985E-04
3.7497E-04	1.2267E-04
3.2770E-04	9.3636E-05
3.0070E-04	1.1422E-04
3.2546E-04	1.1704E-04
2.7841E-04	8.9130E-05
2.7595E-04	1.1141E-04
4.7770E-04	5.3577E-05
4.5216E-04	7.8677E-05
4.7664E-04	8.0366E-05
4.2908E-04	5.1324E-05
4.0320E-04	7.5297E-05
4.2768E-04	7.6987E-05
3.8046E-04	4.9071E-05
3.5425E-04	7.1917E-05
3.7873E-04	7.3607E-05
3.3184E-04	4.6818E-05
3.0529E-04	6.8537E-05
3.2977E-04	7.0227E-05
2.8322E-04	4.4565E-05
2.8082E-04	6.6847E-05
4.5417E-04	2.6225E-05
4.7825E-04	2.6788E-05
4.0600E-04	2.5099E-05
4.3008E-04	2.5662E-05
3.5782E-04	2.3972E-05
3.8191E-04	2.4535E-05
3.0965E-04	2.2846E-05
3.3374E-04	2.3409E-05
2.8557E-04	2.2282E-05
2.1313E-04	-7.2647E-04
2.2184E-04	-6.8172E-04
2.2974E-04	-6.3686E-04
2.3749E-04	-5.9183E-04
2.4469E-04	-5.4674E-04
2.5176E-04	-5.0145E-04
2.5851E-04	-4.5608E-04
2.6498E-04	-4.1063E-04
2.7117E-04	-3.6513E-04
2.7711E-04	-3.1959E-04
2.8278E-04	-2.7400E-04
2.8820E-04	-2.2838E-04
2.9340E-04	-1.8274E-04
2.9835E-04	-1.3707E-04
3.0305E-04	-9.1389E-05
3.0753E-04	-4.5697E-05
2.4402E-04	-7.5808E-04
2.5627E-04	-7.1205E-04
2.6725E-04	-6.6575E-04
2.7736E-04	-6.1916E-04
2.8707E-04	-5.7223E-04
2.9605E-04	-5.2508E-04
3.0442E-04	-4.7777E-04
3.1220E-04	-4.3032E-04
3.1945E-04	-3.8276E-04
3.2617E-04	-3.3511E-04
3.3237E-04	-2.8737E-04
3.3808E-04	-2.3957E-04
3.4332E-04	-1.9172E-04
3.4808E-04	-1.4383E-04
3.5234E-04	-9.5902E-05
3.5615E-04	-4.7956E-05
2.7501E-04	-7.8978E-04
2.9051E-04	-7.4247E-04
3.0446E-04	-6.9473E-04
3.1745E-04	-6.4639E-04
3.2945E-04	-5.9771E-04
3.4035E-04	-5.4871E-04
3.5032E-04	-4.9946E-04
3.5943E-04	-4.5001E-04
3.6772E-04	-4.0039E-04
3.7524E-04	-3.5063E-04
3.8196E-04	-3.0074E-04
3.8795E-04	-2.5076E-04
3.9324E-04	-2.0071E-04
3.9781E-04	-1.5058E-04
4.0163E-04	-1.0041E-04
4.0477E-04	-5.0215E-05
3.0591E-04	-8.2137E-04
3.2474E-04	-7.7297E-04
3.4194E-04	-7.2359E-04
3.5754E-04	-6.7362E-04
3.7182E-04	-6.2320E-04
3.8464E-04	-5.7234E-04
3.9622E-04	-5.2115E-04
4.0665E-04	-4.6970E-04
4.1600E-04	-4.1802E-04
4.2431E-04	-3.6615E-04
4.3155E-04	-3.1412E-04
4.3782E-04	-2.6195E-04
4.4316E-04	-2.0969E-04
4.4753E-04	-1.5734E-04
4.5092E-04	-1.0493E-04
4.5339E-04	-5.2474E-05
4.7770E-04	-5.3604E-05
4.5417E-04	-2.6237E-05
4.7825E-04	-2.6802E-05
4.2908E-04	-5.1345E-05
4.0600E-04	-2.5108E-05
4.3008E-04	-2.5672E-05
3.8046E-04	-4.9086E-05
3.5782E-04	-2.3978E-05
3.8191E-04	-2.4543E-05
3.3184E-04	-4.6827E-05
3.0965E-04	-2.2849E-05
3.3374E-04	-2.3413E-05
2.8322E-04	-4.4568E-05
2.8557E-04	-2.2284E-05
4.7557E-04	-1.0718E-04
4.5216E-04	-7.8701E-05
4.7664E-04	-8.0394E-05
4.2628E-04	-1.0267E-04
4.0320E-04	-7.5315E-05
4.2768E-04	-7.7008E-05
3.7699E-04	-9.8158E-05
3.5425E-04	-7.1929E-05
3.7873E-04	-7.3622E-05
3.2770E-04	-9.3646E-05
3.0529E-04	-6.8543E-05
3.2977E-04	-7.0236E-05
2.7841E-04	-8.9133E-05
2.8082E-04	-6.6850E-05
4.7240E-04	-1.6072E-04
4.4923E-04	-1.3113E-04
4.7398E-04	-1.3395E-04
4.2267E-04	-1.5396E-04
3.9972E-04	-1.2550E-04
4.2447E-04	-1.2832E-04
3.7294E-04	-1.4721E-04
3.5021E-04	-1.1986E-04
3.7496E-04	-1.2268E-04
3.2321E-04	-1.4045E-04
3.0070E-04	-1.1423E-04
3.2546E-04	-1.1705E-04
2.7348E-04	-1.3369E-04
2.7595E-04	-1.1141E-04
4.6811E-04	-2.1418E-04
4.4534E-04	-1.8352E-04
4.7026E-04	-1.8745E-04
4.1820E-04	-2.0520E-04
3.9552E-04	-1.7564E-04
4.2043E-04	-1.7958E-04
3.6828E-04	-1.9621E-04
3.4570E-04	-1.6777E-04
3.7061E-04	-1.7171E-04
3.1836E-04	-1.8723E-04
2.9587E-04	-1.5990E-04
3.2078E-04	-1.6384E-04
2.6844E-04	-1.7825E-04
2.7096E-04	-1.5597E-04
4.6276E-04	-2.6755E-04
4.4049E-04	-2.3582E-04
4.6544E-04	-2.4087E-04
4.1289E-04	-2.5636E-04
3.9059E-04	-2.2573E-04
4.1554E-04	-2.3078E-04
3.6301E-04	-2.4517E-04
3.4070E-04	-2.1565E-04
3.6564E-04	-2.2069E-04
3.1314E-04	-2.3398E-04
2.9080E-04	-2.0556E-04
3.1575E-04	-2.1060E-04
2.6327E-04	-2.2279E-04
2.6585E-04	-2.0052E-04
4.5634E-04	-3.2080E-04
4.3469E-04	-2.8804E-04
4.5955E-04	-2.9418E-04
4.0675E-04	-3.0743E-04
3.8495E-04	-2.7575E-04
4.0982E-04	-2.8189E-04
3.5716E-04	-2.9406E-04
3.3522E-04	-2.6347E-04
3.6009E-04	-2.6961E-04
3.0757E-04	-2.8069E-04
2.8549E-04	-2.5119E-04
3.1036E-04	-2.5733E-04
2.5798E-04	-2.6732E-04
2.6062E-04	-2.4505E-04
4.4884E-04	-3.7391E-04
4.2793E-04	-3.4013E-04
4.5259E-04	-3.4736E-04
3.9977E-04	-3.5839E-04
3.7860E-04	-3.2569E-04
4.0326E-04	-3.3291E-04
3.5071E-04	-3.4287E-04
3.2927E-04	-3.1124E-04
3.5393E-04	-3.1846E-04
3.0164E-04	-3.2735E-04
2.7994E-04	-2.9679E-04
3.0461E-04	-3.0402E-04
2.5257E-04	-3.1183E-04
2.5528E-04	-2.8957E-04
4.4014E-04	-4.2683E-04
4.2015E-04	-3.9208E-04
4.4449E-04	-4.0037E-04
3.9186E-04	-4.0920E-04
3.7148E-04	-3.7551E-04
3.9582E-04	-3.8380E-04
3.4359E-04	-3.9158E-04
3.2281E-04	-3.5894E-04
3.4715E-04	-3.6722E-04
2.9531E-04	-3.7395E-04
2.7414E-04	-3.4236E-04
2.9848E-04	-3.5065E-04
2.4703E-04	-3.5632E-04
2.4980E-04	-3.3407E-04
4.3027E-04	-4.7954E-04
4.1133E-04	-4.4386E-04
4.3520E-04	-4.5319E-04
3.8304E-04	-4.5985E-04
3.6358E-04	-4.2520E-04
3.8745E-04	-4.3453E-04
3.3582E-04	-4.4017E-04
3.1583E-04	-4.0654E-04
3.3970E-04	-4.1587E-04
2.8859E-04	-4.2048E-04
2.6808E-04	-3.8788E-04
2.9195E-04	-3.9721E-04
2.4137E-04	-4.0079E-04
2.4420E-04	-3.7855E-04
4.1918E-04	-5.3200E-04
4.0144E-04	-4.9543E-04
4.2472E-04	-5.0577E-04
3.7327E-04	-5.1031E-04
3.5487E-04	-4.7474E-04
3.7816E-04	-4.8508E-04
3.2737E-04	-4.8861E-04
3.0831E-04	-4.5404E-04
3.3159E-04	-4.6439E-04
2.8146E-04	-4.6692E-04
2.6174E-04	-4.3335E-04
2.8503E-04	-4.4370E-04
2.3556E-04	-4.4523E-04
2.3846E-04	-4.2301E-04
4.0679E-04	-5.8415E-04
3.9043E-04	-5.4675E-04
4.1298E-04	-5.5808E-04
3.6249E-04	-5.6052E-04
3.4533E-04	-5.2408E-04
3.6788E-04	-5.3542E-04
3.1820E-04	-5.3689E-04
3.0023E-04	-5.0142E-04
3.2278E-04	-5.1275E-04
2.7390E-04	-5.1326E-04
2.5513E-04	-4.7876E-04
2.7768E-04	-4.9009E-04
2.2961E-04	-4.8964E-04
2.3258E-04	-4.6743E-04
3.9301E-04	-6.3594E-04
3.7823E-04	-5.9777E-04
3.9990E-04	-6.1005E-04
3.5063E-04	-6.1046E-04
3.3490E-04	-5.7321E-04
3.5656E-04	-5.8549E-04
3.0826E-04	-5.8497E-04
2.9156E-04	-5.4865E-04
3.1323E-04	-5.6093E-04
2.6588E-04	-5.5949E-04
2.4823E-04	-5.2410E-04
2.6989E-04	-5.3638E-04
2.2351E-04	-5.3400E-04
2.2656E-04	-5.1182E-04
3.7759E-04	-6.8723E-04
3.6468E-04	-6.4841E-04
3.8530E-04	-6.6159E-04
3.3750E-04	-6.6000E-04
3.2345E-04	-6.2205E-04
3.4406E-04	-6.3523E-04
2.9740E-04	-6.3277E-04
2.8221E-04	-5.9569E-04
3.0283E-04	-6.0887E-04
2.5731E-04	-6.0554E-04
2.4098E-04	-5.6934E-04
2.6160E-04	-5.8251E-04
2.1746E-04	-5.7825E-04
2.2036E-04	-5.5616E-04
3.6067E-04	-7.3802E-04
3.4974E-04	-6.9861E-04
3.6941E-04	-7.1266E-04
3.2320E-04	-7.0916E-04
3.1095E-04	-6.7056E-04
3.3035E-04	-6.8458E-04
2.8598E-04	-6.8017E-04
2.7248E-04	-6.4244E-04
2.9186E-04	-6.5653E-04
2.4850E-04	-6.5131E-04
2.3361E-04	-6.1436E-04
2.5307E-04	-6.2840E-04
2.1107E-04	-6.2248E-04
2.1426E-04	-6.0036E-04
3.4197E-04	-7.8814E-04
3.3334E-04	-7.4828E-04
3.5162E-04	-7.6312E-04
3.0750E-04	-7.5779E-04
2.9762E-04	-7.1867E-04
3.1535E-04	-7.3348E-04
2.7334E-04	-7.2726E-04
2.6185E-04	-6.8901E-04
2.7988E-04	-7.0372E-04
2.3896E-04	-6.9696E-04
2.2576E-04	-6.5936E-04
2.4380E-04	-6.7418E-04
2.0437E-04	-6.6666E-04
2.0767E-04	-6.4453E-04
3.2126E-04	-8.3741E-04
3.1553E-04	-7.9727E-04
3.3193E-04	-8.1280E-04
2.9042E-04	-8.0555E-04
2.8284E-04	-7.6628E-04
2.9915E-04	-7.8176E-04
2.5953E-04	-7.7394E-04
2.5030E-04	-7.3514E-04
2.6666E-04	-7.5063E-04
2.2864E-04	-7.4235E-04
2.1750E-04	-7.0411E-04
2.3390E-04	-7.1968E-04
1.9748E-04	-7.1074E-04
2.0096E-04	-6.8870E-04
2.9558E-04	-8.4539E-04
3.1012E-04	-8.6151E-04
2.6654E-04	-8.1321E-04
2.8111E-04	-8.2935E-04
2.3746E-04	-7.8098E-04
2.5202E-04	-7.9711E-04
2.0845E-04	-7.4880E-04
2.2304E-04	-7.6499E-04
1.9398E-04	-7.3270E-04
3.4779E-05	-9.1863E-04
6.5420E-05	-8.9792E-04
9.4913E-05	-8.7537E-04
1.2339E-04	-8.5106E-04
1.5090E-04	-8.2587E-04
1.7770E-04	-7.9952E-04
4.1046E-05	-9.7374E-04
7.7460E-05	-9.5276E-04
1.1173E-04	-9.2844E-04
1.4395E-04	-9.0075E-04
1.7438E-04	-8.7081E-04
2.0329E-04	-8.3869E-04
4.7366E-05	-1.0286E-03
8.9295E-05	-1.0077E-03
1.2832E-04	-9.8103E-04
1.6439E-04	-9.4963E-04
1.9775E-04	-9.1484E-04
2.2882E-04	-8.7695E-04
5.3840E-05	-1.0842E-03
1.0176E-04	-1.0627E-03
1.4556E-04	-1.0335E-03
1.8555E-04	-9.9795E-04
2.2169E-04	-9.5833E-04
2.5462E-04	-9.1515E-04
2.6763E-04	-9.3439E-04
2.7001E-04	-8.9253E-04
2.8342E-04	-9.1009E-04
2.4164E-04	-8.9620E-04
2.4353E-04	-8.5708E-04
2.5676E-04	-8.7477E-04
2.1604E-04	-8.5798E-04
2.1722E-04	-8.2163E-04
2.3032E-04	-8.3954E-04
1.9057E-04	-8.1910E-04
1.9083E-04	-7.8566E-04
2.0407E-04	-8.0362E-04
1.6479E-04	-7.7948E-04
1.7755E-04	-7.6742E-04
2.3395E-04	-9.8013E-04
2.3843E-04	-9.3740E-04
2.5135E-04	-9.5750E-04
2.0954E-04	-9.3680E-04
2.1352E-04	-8.9649E-04
2.2593E-04	-9.1685E-04
1.8607E-04	-8.9293E-04
1.8899E-04	-8.5516E-04
2.0125E-04	-8.7595E-04
1.6268E-04	-8.4865E-04
1.6437E-04	-8.1297E-04
1.7677E-04	-8.3408E-04
1.3901E-04	-8.0295E-04
1.5193E-04	-7.9135E-04
1.9647E-04	-1.0223E-03
2.0403E-04	-9.7871E-04
2.1571E-04	-1.0017E-03
1.7479E-04	-9.7392E-04
1.8131E-04	-9.3279E-04
1.9248E-04	-9.5592E-04
1.5410E-04	-9.2537E-04
1.5931E-04	-8.8629E-04
1.7030E-04	-9.0966E-04
1.3369E-04	-8.7620E-04
1.3727E-04	-8.3865E-04
1.4831E-04	-8.6274E-04
1.1290E-04	-8.2577E-04
1.2601E-04	-8.1440E-04
1.5467E-04	-1.0598E-03
1.6591E-04	-1.0166E-03
1.7629E-04	-1.0416E-03
1.3680E-04	-1.0073E-03
1.4663E-04	-9.6602E-04
1.5614E-04	-9.9134E-04
1.2005E-04	-9.5472E-04
1.2802E-04	-9.1506E-04
1.3741E-04	-9.4047E-04
1.0337E-04	-9.0190E-04
1.0924E-04	-8.6350E-04
1.1872E-04	-8.8925E-04
8.6293E-05	-8.4839E-04
9.9650E-05	-8.3731E-04
1.0839E-04	-1.0906E-03
1.2419E-04	-1.0490E-03
1.3206E-04	-1.0762E-03
9.5403E-05	-1.0351E-03
1.0926E-04	-9.9493E-04
1.1643E-04	-1.0221E-03
8.3500E-05	-9.8007E-04
9.4825E-05	-9.4119E-04
1.0210E-04	-9.6792E-04
7.1486E-05	-9.2551E-04
8.0282E-05	-8.8681E-04
8.7632E-05	-9.1398E-04
5.9175E-05	-8.6997E-04
7.2800E-05	-8.5925E-04
5.7090E-05	-1.1126E-03
7.8365E-05	-1.0746E-03
8.3316E-05	-1.1029E-03
5.0534E-05	-1.0562E-03
6.8716E-05	-1.0189E-03
7.3472E-05	-1.0466E-03
4.4120E-05	-1.0010E-03
5.9421E-05	-9.6365E-04
6.4147E-05	-9.9115E-04
3.7940E-05	-9.4638E-04
5.0254E-05	-9.0854E-04
5.4880E-05	-9.3618E-04
3.1440E-05	-8.9039E-04
4.5344E-05	-8.8021E-04
2.8529E-05	-1.0913E-03
3.0236E-05	-1.1190E-03
2.5246E-05	-1.0365E-03
2.6858E-05	-1.0638E-03
2.2093E-05	-9.8226E-04
2.3719E-05	-1.0093E-03
1.9054E-05	-9.2797E-04
2.0563E-05	-9.5511E-04
1.7417E-05	-9.0029E-04
-1.7601E-04	-7.9552E-04
-1.4895E-04	-8.2303E-04
-1.2102E-04	-8.4941E-04
-9.1988E-05	-8.7409E-04
-6.1758E-05	-8.9746E-04
-3.0232E-05	-9.1868E-04
-2.0562E-04	-8.3015E-04
-1.7613E-04	-8.6435E-04
-1.4489E-04	-8.9643E-04
-1.1156E-04	-9.2596E-04
-7.5886E-05	-9.5195E-04
-3.7577E-05	-9.7339E-04
-2.3491E-04	-8.6388E-04
-2.0307E-04	-9.0497E-04
-1.6854E-04	-9.4277E-04
-1.3086E-04	-9.7690E-04
-8.9802E-05	-1.0058E-03
-4.5124E-05	-1.0282E-03
